nvarsOrig,nclausesOrig,nvars,nclauses,reducedVars,reducedClauses,Pre-featuretime,vars-clauses-ratio,POSNEG-RATIO-CLAUSE-mean,POSNEG-RATIO-CLAUSE-coeff-variation,POSNEG-RATIO-CLAUSE-min,POSNEG-RATIO-CLAUSE-max,POSNEG-RATIO-CLAUSE-entropy,VCG-CLAUSE-mean,VCG-CLAUSE-coeff-variation,VCG-CLAUSE-min,VCG-CLAUSE-max,VCG-CLAUSE-entropy,UNARY,BINARY+,TRINARY+,Basic-featuretime,VCG-VAR-mean,VCG-VAR-coeff-variation,VCG-VAR-min,VCG-VAR-max,VCG-VAR-entropy,POSNEG-RATIO-VAR-mean,POSNEG-RATIO-VAR-stdev,POSNEG-RATIO-VAR-min,POSNEG-RATIO-VAR-max,POSNEG-RATIO-VAR-entropy,HORNY-VAR-mean,HORNY-VAR-coeff-variation,HORNY-VAR-min,HORNY-VAR-max,HORNY-VAR-entropy,horn-clauses-fraction,VG-mean,VG-coeff-variation,VG-min,VG-max,KLB-featuretime,CG-mean,CG-coeff-variation,CG-min,CG-max,CG-entropy,cluster-coeff-mean,cluster-coeff-coeff-variation,cluster-coeff-min,cluster-coeff-max,cluster-coeff-entropy,CG-featuretime,solved,instance_name
566.0,2000.0,567.0,1652.0,-0.001763668,0.210653753,0.0,0.343220339,0.736501691,0.464750224,0.0,1.0,1.099671614,0.005289938,0.549953767,0.003527337,0.017636684,1.179433568,0.0,0.447941889,0.889225182,0.0,0.005293936,0.444759484,0.001210654,0.015133172,2.561980179,0.576391347,0.261796652,0.0,1.0,3.165559816,6.417e-06,12.49888884,0.0,0.001210654,0.046939258,0.002421308,0.012602777,0.53627486,0.001210654,0.044188862,0.0,0.005521226,1.050984799,0.0,0.043583535,3.08680259,0.390806271,0.597884843,0.0,1.0,3.466733061,0.02,1.0,brummayer_2000_000
566.0,2000.0,567.0,1652.0,-0.001763668,0.210653753,0.0,0.343220339,0.73462806,0.467289638,0.0,1.0,1.116966255,0.005289938,0.549953767,0.003527337,0.017636684,1.179433568,0.0,0.447941889,0.889225182,0.0,0.005293936,0.444759484,0.001210654,0.015133172,2.561980179,0.565914009,0.2656234,0.0,1.0,3.180567126,7.7003e-05,2.820094342,0.0,0.001815981,0.392303786,0.013317191,0.012602777,0.53627486,0.001210654,0.044188862,0.0,0.005595976,1.039366032,0.0,0.042978208,3.103927611,0.386406574,0.600298498,0.0,1.0,3.48372651,0.02,1.0,brummayer_2000_001
566.0,2000.0,567.0,1652.0,-0.001763668,0.210653753,0.0,0.343220339,0.733336696,0.467955508,0.0,1.0,1.130730443,0.005289938,0.549953767,0.003527337,0.017636684,1.179433568,0.0,0.447941889,0.889225182,0.0,0.005293936,0.444759484,0.001210654,0.015133172,2.561980179,0.551131052,0.26537247,0.0,1.0,3.185515474,0.0001647,1.841547451,0.0,0.001815981,0.642089129,0.025423729,0.012602777,0.53627486,0.001210654,0.044188862,0.0,0.005726422,1.023739616,0.0,0.043583535,3.112672965,0.377591644,0.598586753,0.0,1.0,3.503008166,0.04,1.0,brummayer_2000_002
566.0,2000.0,567.0,1656.0,-0.001763668,0.207729469,0.0,0.342391304,0.728223967,0.473989137,0.0,1.0,1.143306315,0.00528994,0.549288903,0.003527337,0.017636684,1.178557012,0.0,0.446859903,0.889492754,0.0,0.005293952,0.443317208,0.001207729,0.015096618,2.566491571,0.54165711,0.266626572,0.0,1.0,3.175818507,0.000224049,1.733307169,0.0,0.003019324,0.787303292,0.036835749,0.012572336,0.53627486,0.001207729,0.044082126,0.0,0.005817668,1.007946469,0.0,0.044082126,3.124692626,0.371680017,0.592960271,0.0,1.0,3.518987978,0.01,1.0,brummayer_2000_003
566.0,2000.0,567.0,1664.0,-0.001763668,0.201923077,0.0,0.340745192,0.721317441,0.482821916,0.0,1.0,1.157099839,0.005289945,0.547966376,0.003527337,0.017636684,1.176794665,0.0,0.444711538,0.890024038,0.0,0.005293983,0.440826489,0.001201923,0.015024038,2.569789677,0.533999092,0.266047362,0.0,1.0,3.193960786,0.00027606,1.849548162,0.0,0.004206731,0.896931658,0.048677885,0.012511892,0.53627486,0.001201923,0.043870192,0.0,0.005882489,0.992157501,0.0,0.043870192,3.138679249,0.366809165,0.59373152,0.0,1.0,3.555865942,0.02,1.0,brummayer_2000_004
566.0,2000.0,566.0,1670.0,0.0,0.19760479,0.0,0.338922156,0.715532269,0.491017248,0.0,1.0,1.170434812,0.005301411,0.546640762,0.003533569,0.017667845,1.175450638,0.0,0.441916168,0.890419162,0.0,0.005305495,0.442325574,0.001197605,0.01497006,2.576592341,0.524640406,0.267135447,0.0,1.0,3.209752912,0.000326427,1.766770831,0.0,0.004191617,0.996598992,0.05988024,0.012474167,0.53581979,0.001197605,0.043712575,0.0,0.00598157,0.978923412,0.0,0.044311377,3.160457306,0.362021226,0.590616167,0.0,1.0,3.557902547,0.03,1.0,brummayer_2000_005
566.0,2000.0,567.0,1676.0,-0.001763668,0.193317422,0.0,0.338305489,0.709987404,0.498547783,0.0,1.0,1.181853564,0.005289953,0.546000375,0.003527337,0.017636684,1.174129231,0.0,0.441527446,0.890811456,0.0,0.005294028,0.441786328,0.001193317,0.014916468,2.582716957,0.519286264,0.270657774,0.0,1.0,3.205954848,0.000377392,1.797424719,0.0,0.004176611,1.075439504,0.072195704,0.012422308,0.53627486,0.001193317,0.043556086,0.0,0.005982963,0.970614863,0.0,0.044152745,3.161433406,0.359308248,0.59324834,0.0,1.0,3.561483738,0.02,1.0,brummayer_2000_006
566.0,2000.0,567.0,1683.0,-0.001763668,0.18835413,0.0,0.336898396,0.704855747,0.504464352,0.0,1.0,1.189328031,0.005289957,0.544863268,0.003527337,0.017636684,1.172562955,0.0,0.439691028,0.891265597,0.0,0.005294055,0.437704068,0.001188354,0.014854427,2.578715125,0.511774564,0.269807733,0.0,1.0,3.209811069,0.000432511,1.703316366,0.0,0.004159239,1.163047065,0.083778966,0.012370641,0.53627486,0.001188354,0.043374926,0.0,0.006046272,0.957063103,0.0,0.043969103,3.176088432,0.353886426,0.590363083,0.0,1.0,3.59253948,0.02,1.0,brummayer_2000_007
566.0,2000.0,566.0,1689.0,0.0,0.184132623,0.0,0.335109532,0.698996777,0.512171264,0.0,1.0,1.200183925,0.005301399,0.543558635,0.003533569,0.017667845,1.171170056,0.0,0.436944938,0.891651865,0.0,0.005305543,0.439537373,0.001184133,0.014801658,2.581426774,0.499945902,0.274172624,0.0,1.0,3.223036576,0.000480988,1.649129544,0.0,0.004144464,1.22784063,0.09473061,0.012333842,0.53581979,0.001184133,0.043220841,0.0,0.006139402,0.943567612,0.0,0.043812907,3.194758653,0.348301582,0.589274393,0.0,1.0,3.606407537,0.02,1.0,brummayer_2000_008
566.0,2000.0,566.0,1699.0,0.0,0.177163037,0.0,0.333137139,0.694686417,0.517625082,0.0,1.0,1.206550369,0.005301393,0.541957261,0.003533569,0.017667845,1.168894625,0.0,0.434373161,0.892289582,0.0,0.005305568,0.438310679,0.001177163,0.014714538,2.588970024,0.492093491,0.276648321,0.0,1.0,3.242075272,0.000531286,1.612940271,0.0,0.004708652,1.29347789,0.105944673,0.012261247,0.53581979,0.001177163,0.042966451,0.0,0.006210765,0.930046064,0.0,0.042966451,3.210564555,0.343442433,0.588425606,0.0,1.0,3.615967733,0.04,1.0,brummayer_2000_009
