nvarsOrig,nclausesOrig,nvars,nclauses,reducedVars,reducedClauses,Pre-featuretime,vars-clauses-ratio,POSNEG-RATIO-CLAUSE-mean,POSNEG-RATIO-CLAUSE-coeff-variation,POSNEG-RATIO-CLAUSE-min,POSNEG-RATIO-CLAUSE-max,POSNEG-RATIO-CLAUSE-entropy,VCG-CLAUSE-mean,VCG-CLAUSE-coeff-variation,VCG-CLAUSE-min,VCG-CLAUSE-max,VCG-CLAUSE-entropy,UNARY,BINARY+,TRINARY+,Basic-featuretime,VCG-VAR-mean,VCG-VAR-coeff-variation,VCG-VAR-min,VCG-VAR-max,VCG-VAR-entropy,POSNEG-RATIO-VAR-mean,POSNEG-RATIO-VAR-stdev,POSNEG-RATIO-VAR-min,POSNEG-RATIO-VAR-max,POSNEG-RATIO-VAR-entropy,HORNY-VAR-mean,HORNY-VAR-coeff-variation,HORNY-VAR-min,HORNY-VAR-max,HORNY-VAR-entropy,horn-clauses-fraction,VG-mean,VG-coeff-variation,VG-min,VG-max,KLB-featuretime,CG-mean,CG-coeff-variation,CG-min,CG-max,CG-entropy,cluster-coeff-mean,cluster-coeff-coeff-variation,cluster-coeff-min,cluster-coeff-max,cluster-coeff-entropy,CG-featuretime,solved,instance_name
450.0,1500.0,450.0,1500.0,0.0,0.0,0.0,0.3,0.344,0.923839466,0.0,1.0,0.936050498,0.008888889,0.0,0.008888889,0.008888889,-0.0,0.0,0.0,0.0,0.0,0.008888889,0.290172363,0.000666667,0.014666667,2.700033732,0.375553185,0.227855576,0.0,1.0,3.632433705,5.926e-06,10.559356041,0.0,0.000666667,0.050831072,0.000666667,0.021437037,0.282887692,0.002,0.035333333,0.0,0.015657778,0.226391771,0.006,0.028666667,3.072827064,0.118349188,0.24691006,0.0602537,0.243589744,2.423476833,0.06,1.0,chevu_1500_000
450.0,1500.0,450.0,1500.0,0.0,0.0,0.0,0.3,0.347333333,0.919622183,0.0,1.0,0.940837564,0.008888889,0.0,0.008888889,0.008888889,-0.0,0.0,0.0,0.0,0.0,0.008888889,0.290172363,0.000666667,0.014666667,2.700033732,0.365377465,0.225690687,0.0,1.0,3.626965711,8.8889e-05,2.692582404,0.0,0.001333333,0.406118354,0.01,0.021437037,0.282887692,0.002,0.035333333,0.0,0.015758222,0.227049963,0.006,0.03,3.081673189,0.118065346,0.2457585,0.059903382,0.243589744,2.420293059,0.06,1.0,chevu_1500_001
450.0,1500.0,450.0,1500.0,0.0,0.0,0.0,0.3,0.348666667,0.917923428,0.0,1.0,0.942712723,0.008888889,0.0,0.008888889,0.008888889,-0.0,0.0,0.0,0.0,0.0,0.008888889,0.290172363,0.000666667,0.014666667,2.700033732,0.356182186,0.222691473,0.0,1.0,3.603614176,0.000177778,1.887458609,0.0,0.001333333,0.636457373,0.02,0.021437037,0.282887692,0.002,0.035333333,0.0,0.015854222,0.225559064,0.005333333,0.03,3.081917115,0.117724121,0.24712606,0.059903382,0.252747253,2.416456074,0.06,1.0,chevu_1500_002
450.0,1500.0,450.0,1500.0,0.0,0.0,0.0,0.3,0.349333333,0.915581156,0.0,1.0,0.942421414,0.008888889,0.0,0.008888889,0.008888889,-0.0,0.0,0.0,0.0,0.0,0.008888889,0.290172363,0.000666667,0.014666667,2.700033732,0.347886581,0.22289106,0.0,1.0,3.618647344,0.000266667,1.536590743,0.0,0.002,0.809853972,0.03,0.021437037,0.282887692,0.002,0.035333333,0.0,0.015958222,0.226212516,0.005333333,0.03,3.090495681,0.117154848,0.249045588,0.05602537,0.252747253,2.418240572,0.07,1.0,chevu_1500_003
450.0,1500.0,450.0,1500.0,0.0,0.0,0.0,0.3,0.349666667,0.915901251,0.0,1.0,0.943496155,0.008888889,0.0,0.008888889,0.008888889,-0.0,0.0,0.0,0.0,0.0,0.008888889,0.290172363,0.000666667,0.014666667,2.700033732,0.341188092,0.220989874,0.0,1.0,3.601093393,0.000355556,1.363589014,0.0,0.002666667,0.958814018,0.04,0.021437037,0.282887692,0.002,0.035333333,0.0,0.016087111,0.224472248,0.005333333,0.028666667,3.09022019,0.116239881,0.248915947,0.05602537,0.252747253,2.403015412,0.07,1.0,chevu_1500_004
450.0,1500.0,450.0,1500.0,0.0,0.0,0.0,0.3,0.351333333,0.913029016,0.0,1.0,0.94518571,0.008888889,0.0,0.008888889,0.008888889,-0.0,0.0,0.0,0.0,0.0,0.008888889,0.290172363,0.000666667,0.014666667,2.700033732,0.33419909,0.222533755,0.0,1.0,3.605551209,0.000444444,1.264911064,0.0,0.002666667,1.08715805,0.05,0.021437037,0.282887692,0.002,0.035333333,0.0,0.016170667,0.224232205,0.005333333,0.029333333,3.099498759,0.116219351,0.249383028,0.055555556,0.252747253,2.406080098,0.07,1.0,chevu_1500_005
450.0,1500.0,450.0,1500.0,0.0,0.0,0.0,0.3,0.352333333,0.912483637,0.0,1.0,0.947153243,0.008888889,0.0,0.008888889,0.008888889,-0.0,0.0,0.0,0.0,0.0,0.008888889,0.290172363,0.000666667,0.014666667,2.700033732,0.325334484,0.220763211,0.0,1.0,3.575954232,0.000533333,1.154700538,0.0,0.002666667,1.190873846,0.06,0.021437037,0.282887692,0.002,0.035333333,0.0,0.016292444,0.222515206,0.005333333,0.032666667,3.096284448,0.115760876,0.245816067,0.055555556,0.252747253,2.397845841,0.07,1.0,chevu_1500_006
450.0,1500.0,450.0,1500.0,0.0,0.0,0.0,0.3,0.353333333,0.911927998,0.0,1.0,0.949101452,0.008888889,0.0,0.008888889,0.008888889,-0.0,0.0,0.0,0.0,0.0,0.008888889,0.290172363,0.000666667,0.014666667,2.700033732,0.317536172,0.219353918,0.0,1.0,3.526155784,0.000622222,1.092647039,0.0,0.002666667,1.286195749,0.07,0.021437037,0.282887692,0.002,0.035333333,0.0,0.016398222,0.21976873,0.005333333,0.032666667,3.090128883,0.115321456,0.245685444,0.055555556,0.252747253,2.385036713,0.08,1.0,chevu_1500_007
450.0,1500.0,450.0,1500.0,0.0,0.0,0.0,0.3,0.353666667,0.910765702,0.0,1.0,0.948949006,0.008888889,0.0,0.008888889,0.008888889,-0.0,0.0,0.0,0.0,0.0,0.008888889,0.290172363,0.000666667,0.014666667,2.700033732,0.307803323,0.219420942,0.0,1.0,3.511648521,0.000711111,1.009718401,0.0,0.003333333,1.362114769,0.08,0.021437037,0.282887692,0.002,0.035333333,0.0,0.016477333,0.2183046,0.005333333,0.032666667,3.088090988,0.11482568,0.244193328,0.055555556,0.252747253,2.377827864,0.09,1.0,chevu_1500_008
450.0,1500.0,450.0,1500.0,0.0,0.0,0.0,0.3,0.356666667,0.90760127,0.0,1.0,0.953502523,0.008888889,0.0,0.008888889,0.008888889,-0.0,0.0,0.0,0.0,0.0,0.008888889,0.290172363,0.000666667,0.014666667,2.700033732,0.301620531,0.217499246,0.0,1.0,3.492189517,0.0008,0.932936424,0.0,0.003333333,1.423611269,0.09,0.021437037,0.282887692,0.002,0.035333333,0.0,0.016546667,0.217410734,0.005333333,0.032666667,3.087982506,0.11409772,0.244142962,0.055555556,0.252747253,2.373564337,0.07,1.0,chevu_1500_009
