nvarsOrig,nclausesOrig,nvars,nclauses,reducedVars,reducedClauses,Pre-featuretime,vars-clauses-ratio,POSNEG-RATIO-CLAUSE-mean,POSNEG-RATIO-CLAUSE-coeff-variation,POSNEG-RATIO-CLAUSE-min,POSNEG-RATIO-CLAUSE-max,POSNEG-RATIO-CLAUSE-entropy,VCG-CLAUSE-mean,VCG-CLAUSE-coeff-variation,VCG-CLAUSE-min,VCG-CLAUSE-max,VCG-CLAUSE-entropy,UNARY,BINARY+,TRINARY+,Basic-featuretime,VCG-VAR-mean,VCG-VAR-coeff-variation,VCG-VAR-min,VCG-VAR-max,VCG-VAR-entropy,POSNEG-RATIO-VAR-mean,POSNEG-RATIO-VAR-stdev,POSNEG-RATIO-VAR-min,POSNEG-RATIO-VAR-max,POSNEG-RATIO-VAR-entropy,HORNY-VAR-mean,HORNY-VAR-coeff-variation,HORNY-VAR-min,HORNY-VAR-max,HORNY-VAR-entropy,horn-clauses-fraction,VG-mean,VG-coeff-variation,VG-min,VG-max,KLB-featuretime,CG-mean,CG-coeff-variation,CG-min,CG-max,CG-entropy,cluster-coeff-mean,cluster-coeff-coeff-variation,cluster-coeff-min,cluster-coeff-max,cluster-coeff-entropy,CG-featuretime,solved,instance_name
295.0,1000.0,294.0,797.0,0.003401361,0.254705144,0.0,0.368883312,0.752151919,0.45376396,0.0,1.0,1.070858114,0.010212617,0.544472253,0.006802721,0.034013605,1.189736204,0.0,0.449184442,0.885821832,0.0,0.010212617,0.399412197,0.00250941,0.025094103,2.453559779,0.602798933,0.26792153,0.0,1.0,2.951672595,0.0,0.0,0.0,0.0,-0.0,0.0,0.023950358,0.505889514,0.005018821,0.063989962,0.0,0.010204515,1.072558192,0.0,0.071518193,2.978004557,0.42958633,0.566447303,0.0,1.0,3.352257597,0.01,1.0,brummayer_1000_000
295.0,1000.0,294.0,794.0,0.003401361,0.259445844,0.0,0.370277078,0.752768782,0.451458758,0.0,1.0,1.082292406,0.010212649,0.545498158,0.006802721,0.034013605,1.191091288,0.0,0.450881612,0.885390428,0.0,0.010212649,0.398541148,0.002518892,0.025188917,2.45581615,0.595838291,0.272931315,0.0,1.0,2.934675181,0.000141366,3.257117656,0.0,0.003778338,0.361385182,0.011335013,0.024040851,0.505889514,0.005037783,0.064231738,0.0,0.010427704,1.063169684,0.0,0.071788413,2.983907749,0.427529881,0.568834885,0.0,1.0,3.325553453,0.0,1.0,brummayer_1000_001
295.0,1000.0,294.0,794.0,0.003401361,0.259445844,0.0,0.370277078,0.751443365,0.452214372,0.0,1.0,1.106715616,0.010212649,0.545498158,0.006802721,0.034013605,1.191091288,0.0,0.450881612,0.885390428,0.0,0.010212649,0.398541148,0.002518892,0.025188917,2.45581615,0.579868509,0.2755885,0.0,1.0,2.950364992,0.000334139,1.982169035,0.0,0.003778338,0.643809028,0.023929471,0.024040851,0.505889514,0.005037783,0.064231738,0.0,0.01065929,1.056603997,0.0,0.071788413,2.998593697,0.420659482,0.568601411,0.0,1.0,3.350245092,0.0,1.0,brummayer_1000_002
295.0,1000.0,294.0,799.0,0.003401361,0.251564456,0.0,0.36795995,0.7443769,0.462383533,0.0,1.0,1.127002565,0.010259423,0.550481522,0.006802721,0.034013605,1.197446531,0.0,0.44931164,0.883604506,0.0,0.010259423,0.395781895,0.002503129,0.025031289,2.455907821,0.569811131,0.275242911,0.0,1.0,2.980759941,0.000417188,1.878992348,0.0,0.003754693,0.744845351,0.035043805,0.024452334,0.504747967,0.005006258,0.065081352,0.0,0.010874043,1.03734331,0.0,0.072590738,3.023359126,0.409924917,0.571297588,0.0,1.0,3.381851962,0.0,1.0,brummayer_1000_003
295.0,1000.0,294.0,801.0,0.003401361,0.248439451,0.0,0.367041199,0.737940669,0.470676423,0.0,1.0,1.140491701,0.010259285,0.549801321,0.006802721,0.034013605,1.19653508,0.0,0.448189763,0.883895131,0.0,0.010259285,0.397057701,0.002496879,0.024968789,2.465658754,0.56328562,0.275901984,0.0,1.0,2.973828866,0.000522306,1.898839622,0.0,0.004993758,0.852803881,0.047440699,0.02439128,0.504747967,0.004993758,0.064918851,0.0,0.010997489,1.018124748,0.0,0.072409488,3.033044632,0.408819123,0.57101777,0.0,1.0,3.420773843,0.0,1.0,brummayer_1000_004
295.0,1000.0,294.0,804.0,0.003401361,0.243781095,0.0,0.365671642,0.734979863,0.475902598,0.0,1.0,1.144464631,0.010259079,0.54878573,0.006802721,0.034013605,1.195161343,0.0,0.446517413,0.884328358,0.0,0.010259079,0.398530834,0.002487562,0.024875622,2.473200138,0.555185444,0.278975661,0.0,1.0,3.004544897,0.000621891,1.871737524,0.0,0.007462687,0.940082936,0.059701493,0.024300267,0.504747967,0.004975124,0.064676617,0.0,0.01111668,0.999344151,0.0,0.072139303,3.049920012,0.40305646,0.574575841,0.0,1.0,3.443433909,0.0,1.0,brummayer_1000_005
295.0,1000.0,294.0,807.0,0.003401361,0.239157373,0.0,0.364312268,0.730595386,0.482189628,0.0,1.0,1.154039718,0.010258874,0.547775746,0.006802721,0.034013605,1.193780008,0.0,0.444857497,0.884758364,0.0,0.010258874,0.401052536,0.002478315,0.024783147,2.479161337,0.547503458,0.278703596,0.0,1.0,3.035233781,0.000720734,1.847666348,0.0,0.008674102,1.013074161,0.071871128,0.024209932,0.504747967,0.004956629,0.064436183,0.0,0.011243012,0.985835757,0.0,0.071871128,3.059485305,0.397368637,0.576968955,0.0,1.0,3.450928039,0.01,1.0,brummayer_1000_006
295.0,1000.0,294.0,814.0,0.003401361,0.228501229,0.0,0.361179361,0.726360126,0.485736661,0.0,1.0,1.156464924,0.010258403,0.545440634,0.006802721,0.034013605,1.19052901,0.0,0.441031941,0.885749386,0.0,0.010258403,0.401515498,0.002457002,0.024570025,2.47548218,0.54061574,0.277466927,0.0,1.0,3.06398885,0.000831537,1.795630047,0.0,0.008599509,1.095072476,0.083538084,0.024001738,0.504747967,0.004914005,0.063882064,0.0,0.011391557,0.970024674,0.0,0.07002457,3.086073149,0.394274739,0.577743989,0.0,1.0,3.454735786,0.01,1.0,brummayer_1000_007
295.0,1000.0,294.0,819.0,0.003401361,0.221001221,0.0,0.358974359,0.71846619,0.494001805,0.0,1.0,1.171294003,0.010258071,0.543790862,0.006802721,0.034013605,1.188184551,0.0,0.438339438,0.886446886,0.0,0.010258071,0.403981236,0.002442002,0.025641026,2.49216976,0.530476368,0.279871483,0.0,1.0,3.094351019,0.000938593,1.792619811,0.0,0.008547009,1.169219933,0.095238095,0.023855208,0.504747967,0.004884005,0.063492063,0.0,0.011601748,0.956051962,0.0,0.06959707,3.111257511,0.388320496,0.579583148,0.0,1.0,3.492520752,0.01,1.0,brummayer_1000_008
295.0,1000.0,294.0,820.0,0.003401361,0.219512195,0.0,0.358536585,0.712711963,0.503052587,0.0,1.0,1.18567854,0.010258006,0.543462701,0.006802721,0.034013605,1.18771356,0.0,0.437804878,0.886585366,0.0,0.010258006,0.405070355,0.002439024,0.025609756,2.495945246,0.520666526,0.281278646,0.0,1.0,3.112341805,0.001028704,1.739226538,0.0,0.009756098,1.21984705,0.107317073,0.023826116,0.504747967,0.004878049,0.063414634,0.0,0.011713266,0.945226641,0.0,0.069512195,3.123292762,0.38359143,0.577260476,0.0,1.0,3.505662968,0.01,1.0,brummayer_1000_009
