nvarsOrig,nclausesOrig,nvars,nclauses,reducedVars,reducedClauses,Pre-featuretime,vars-clauses-ratio,POSNEG-RATIO-CLAUSE-mean,POSNEG-RATIO-CLAUSE-coeff-variation,POSNEG-RATIO-CLAUSE-min,POSNEG-RATIO-CLAUSE-max,POSNEG-RATIO-CLAUSE-entropy,VCG-CLAUSE-mean,VCG-CLAUSE-coeff-variation,VCG-CLAUSE-min,VCG-CLAUSE-max,VCG-CLAUSE-entropy,UNARY,BINARY+,TRINARY+,Basic-featuretime,VCG-VAR-mean,VCG-VAR-coeff-variation,VCG-VAR-min,VCG-VAR-max,VCG-VAR-entropy,POSNEG-RATIO-VAR-mean,POSNEG-RATIO-VAR-stdev,POSNEG-RATIO-VAR-min,POSNEG-RATIO-VAR-max,POSNEG-RATIO-VAR-entropy,HORNY-VAR-mean,HORNY-VAR-coeff-variation,HORNY-VAR-min,HORNY-VAR-max,HORNY-VAR-entropy,horn-clauses-fraction,VG-mean,VG-coeff-variation,VG-min,VG-max,KLB-featuretime,CG-mean,CG-coeff-variation,CG-min,CG-max,CG-entropy,cluster-coeff-mean,cluster-coeff-coeff-variation,cluster-coeff-min,cluster-coeff-max,cluster-coeff-entropy,CG-featuretime,solved,instance_name
300.0,1000.0,300.0,1000.0,0.0,0.0,0.0,0.3,0.3455,0.935104344,0.0,1.0,1.056759959,0.01316,0.056237848,0.01,0.013333333,0.204362537,0.0,0.0,0.052,0.0,0.01316,0.20876245,0.008,0.023,2.337289212,0.366684441,0.235463193,0.0,1.0,3.537552956,1.3333e-05,8.602325267,0.0,0.001,0.070810555,0.001,0.030766667,0.152885622,0.021,0.048,0.0,0.021186,0.241101414,0.007,0.041,3.023173364,0.133818988,0.273206283,0.070967742,0.416666667,2.578213155,0.04,1.0,chevu_1000_000
300.0,1000.0,300.0,1000.0,0.0,0.0,0.0,0.3,0.348,0.932895118,0.0,1.0,1.060895097,0.01316,0.056237848,0.01,0.013333333,0.204362537,0.0,0.0,0.052,0.0,0.01316,0.20876245,0.008,0.023,2.337289212,0.361076011,0.234615427,0.0,1.0,3.529724101,0.000133333,2.893959226,0.0,0.002,0.408077425,0.01,0.030766667,0.152885622,0.021,0.048,0.0,0.021344,0.242787299,0.007,0.041,3.036954528,0.133816711,0.272059201,0.070570571,0.416666667,2.57774458,0.04,1.0,chevu_1000_001
300.0,1000.0,300.0,1000.0,0.0,0.0,0.0,0.3,0.351,0.928875425,0.0,1.0,1.064793033,0.01316,0.056237848,0.01,0.013333333,0.204362537,0.0,0.0,0.052,0.0,0.01316,0.20876245,0.008,0.023,2.337289212,0.354940908,0.231459283,0.0,1.0,3.517112966,0.000256667,2.14859523,0.0,0.003,0.632694821,0.02,0.030766667,0.152885622,0.021,0.048,0.0,0.021506,0.242667566,0.007,0.042,3.036938499,0.13323954,0.269110477,0.070570571,0.377777778,2.572808401,0.04,1.0,chevu_1000_002
300.0,1000.0,300.0,1000.0,0.0,0.0,0.0,0.3,0.351333333,0.927457086,0.0,1.0,1.067469115,0.01316,0.056237848,0.01,0.013333333,0.204362537,0.0,0.0,0.052,0.0,0.01316,0.20876245,0.008,0.023,2.337289212,0.346286338,0.231938357,0.0,1.0,3.527888572,0.000386667,1.696853071,0.0,0.003,0.811608042,0.03,0.030766667,0.152885622,0.021,0.048,0.0,0.02166,0.241023762,0.007,0.041,3.040416273,0.132624895,0.268621782,0.068548387,0.377777778,2.563137926,0.04,1.0,chevu_1000_003
300.0,1000.0,300.0,1000.0,0.0,0.0,0.0,0.3,0.350166667,0.929141737,0.0,1.0,1.068968543,0.01316,0.056237848,0.01,0.013333333,0.204362537,0.0,0.0,0.052,0.0,0.01316,0.20876245,0.008,0.023,2.337289212,0.338464633,0.227333809,0.0,1.0,3.529297469,0.000513333,1.417965351,0.0,0.003,0.943795449,0.04,0.030766667,0.152885622,0.021,0.048,0.0,0.021902,0.239494871,0.009,0.041,3.039346988,0.132031075,0.267333165,0.068181818,0.377777778,2.560581563,0.05,1.0,chevu_1000_004
300.0,1000.0,300.0,1000.0,0.0,0.0,0.0,0.3,0.350166667,0.929141737,0.0,1.0,1.068968543,0.01316,0.056237848,0.01,0.013333333,0.204362537,0.0,0.0,0.052,0.0,0.01316,0.20876245,0.008,0.023,2.337289212,0.332887571,0.226929664,0.0,1.0,3.525912874,0.000646667,1.307735108,0.0,0.005,1.069703688,0.05,0.030766667,0.152885622,0.021,0.048,0.0,0.022006,0.237979661,0.009,0.041,3.035806302,0.131751246,0.265375025,0.067736185,0.377777778,2.556022959,0.04,1.0,chevu_1000_005
300.0,1000.0,300.0,1000.0,0.0,0.0,0.0,0.3,0.3505,0.927721083,0.0,1.0,1.071574414,0.01316,0.056237848,0.01,0.013333333,0.204362537,0.0,0.0,0.052,0.0,0.01316,0.20876245,0.008,0.023,2.337289212,0.327485658,0.224429489,0.0,1.0,3.508169406,0.000776667,1.184821453,0.0,0.005,1.175508386,0.06,0.030766667,0.152885622,0.021,0.048,0.0,0.022166,0.235054811,0.009,0.041,3.036041983,0.130999592,0.265830263,0.067736185,0.377777778,2.546741459,0.04,1.0,chevu_1000_006
300.0,1000.0,300.0,1000.0,0.0,0.0,0.0,0.3,0.3535,0.923702518,0.0,1.0,1.075388009,0.01316,0.056237848,0.01,0.013333333,0.204362537,0.0,0.0,0.052,0.0,0.01316,0.20876245,0.008,0.023,2.337289212,0.321373073,0.223263548,0.0,1.0,3.513141509,0.000906667,1.075743084,0.0,0.005,1.258507405,0.07,0.030766667,0.152885622,0.021,0.048,0.0,0.022294,0.231339217,0.009,0.04,3.024803104,0.130788099,0.26446882,0.067736185,0.377777778,2.542824016,0.04,1.0,chevu_1000_007
300.0,1000.0,300.0,1000.0,0.0,0.0,0.0,0.3,0.3535,0.923702518,0.0,1.0,1.075388009,0.01316,0.056237848,0.01,0.013333333,0.204362537,0.0,0.0,0.052,0.0,0.01316,0.20876245,0.008,0.023,2.337289212,0.316065924,0.220422674,0.0,0.866666667,3.456495648,0.00104,0.998519614,0.0,0.005,1.3330297,0.08,0.030766667,0.152885622,0.021,0.048,0.0,0.022434,0.228474066,0.009,0.04,3.026298814,0.130142039,0.260615891,0.070564516,0.345454545,2.526696506,0.03,1.0,chevu_1000_008
300.0,1000.0,300.0,1000.0,0.0,0.0,0.0,0.3,0.355,0.922759174,0.0,1.0,1.0780281,0.01316,0.056237848,0.01,0.013333333,0.204362537,0.0,0.0,0.052,0.0,0.01316,0.20876245,0.008,0.023,2.337289212,0.309441484,0.2155769,0.0,0.866666667,3.455573765,0.001173333,0.972968853,0.0,0.006,1.421263753,0.09,0.030766667,0.152885622,0.021,0.048,0.0,0.022616,0.224332949,0.009,0.039,3.019397172,0.129470386,0.257610213,0.068907563,0.345454545,2.506164741,0.04,1.0,chevu_1000_009
