Unnamed: 0,counter,instance,satisfiability,problem_type,est_type,est_val,counter_type,count_precision,count_notation,count_value,timed_out,error,solve_time,generator,verified,nvarsOrig,nclausesOrig,nvars,nclauses,reducedVars,reducedClauses,Pre-featuretime,vars-clauses-ratio,POSNEG-RATIO-CLAUSE-mean,POSNEG-RATIO-CLAUSE-coeff-variation,POSNEG-RATIO-CLAUSE-min,POSNEG-RATIO-CLAUSE-max,POSNEG-RATIO-CLAUSE-entropy,VCG-CLAUSE-mean,VCG-CLAUSE-coeff-variation,VCG-CLAUSE-min,VCG-CLAUSE-max,VCG-CLAUSE-entropy,UNARY,BINARY+,TRINARY+,Basic-featuretime,VCG-VAR-mean,VCG-VAR-coeff-variation,VCG-VAR-min,VCG-VAR-max,VCG-VAR-entropy,POSNEG-RATIO-VAR-mean,POSNEG-RATIO-VAR-stdev,POSNEG-RATIO-VAR-min,POSNEG-RATIO-VAR-max,POSNEG-RATIO-VAR-entropy,HORNY-VAR-mean,HORNY-VAR-coeff-variation,HORNY-VAR-min,HORNY-VAR-max,HORNY-VAR-entropy,horn-clauses-fraction,VG-mean,VG-coeff-variation,VG-min,VG-max,KLB-featuretime,CG-mean,CG-coeff-variation,CG-min,CG-max,CG-entropy,cluster-coeff-mean,cluster-coeff-coeff-variation,cluster-coeff-min,cluster-coeff-max,cluster-coeff-entropy,CG-featuretime,solved,instance_name,instance_name_with_cnf
361,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-100var-horn/chevu_003_s14694479472150770796_000.cnf,,,,,,,,,True,False,602.5881116390228,unknown,False,100.0,400.0,102.0,374.0,-0.019607843,0.069518717,0.0,0.272727273,0.644385027,0.522332863,0.0,1.0,0.732983247,0.029149628,0.054255767,0.019607843,0.029411765,0.123213394,0.0,0.026737968,1.0,0.0,0.029149628,0.356763997,0.005347594,0.056149733,2.651856886,0.641889852,0.228551374,0.0,1.0,3.132247443,0.000235923,3.584947957,0.0,0.005347594,0.304472023,0.010695187,0.0411555,0.340532691,0.010695187,0.07486631,0.0,0.02575138,0.481687327,0.0,0.064171123,2.83955589,0.282956405,0.470413396,0.0,0.833333333,3.415039257,0.02,1.0,chevu_003_s14694479472150770796_000,chevu_003_s14694479472150770796_000.cnf
234,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-100var-horn/chevu_006_s14694479472150770799_000.cnf,,,,,,,,,True,False,602.7463364601135,unknown,False,100.0,400.0,101.0,366.0,-0.00990099,0.092896175,0.0,0.275956284,0.673041894,0.497199277,0.0,1.0,0.709806057,0.029297192,0.066999372,0.01980198,0.02970297,0.171057603,0.0,0.040983607,1.0,0.0,0.029297192,0.371446006,0.005464481,0.06010929,2.692972544,0.661687898,0.237371744,0.0,1.0,3.103724436,0.000135259,4.38178046,0.0,0.00273224,0.197055012,0.005464481,0.042309149,0.349553079,0.010928962,0.079234973,0.0,0.024187046,0.544640722,0.00273224,0.06010929,2.874877409,0.321726421,0.543718957,0.102766798,1.0,3.385932105,0.0,1.0,chevu_006_s14694479472150770799_000,chevu_006_s14694479472150770799_000.cnf
123,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-100var-horn/chevu_009_s14694479472150770802_000.cnf,,,,,,,,,True,False,602.7733678817749,unknown,False,100.0,400.0,101.0,375.0,-0.00990099,0.066666667,0.0,0.269333333,0.64,0.521249833,0.0,1.0,0.706969406,0.029491749,0.048509283,0.01980198,0.02970297,0.103183811,0.0,0.021333333,1.0,0.0,0.029491749,0.35554819,0.005333333,0.053333333,2.694363339,0.634037967,0.235058338,0.090909091,1.0,3.134011704,0.000132013,4.38178046,0.0,0.002666667,0.197055012,0.005333333,0.042033003,0.324986184,0.005333333,0.077333333,0.0,0.025998222,0.479302795,0.002666667,0.064,2.873187103,0.284641679,0.483572158,0.097826087,1.0,3.35664175,0.01,1.0,chevu_009_s14694479472150770802_000,chevu_009_s14694479472150770802_000.cnf
84,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-100var-horn/chevu_000_s14694479472150770793_001.cnf,,,,,,,,,True,False,602.7445676326752,unknown,False,100.0,400.0,103.0,374.0,-0.029126214,0.069518717,0.0,0.27540107,0.646167558,0.52106723,0.0,1.0,0.733242903,0.02891854,0.048573606,0.019417476,0.029126214,0.103401968,0.0,0.021390374,1.0,0.0,0.02891854,0.342515778,0.005347594,0.056149733,2.613180322,0.643773928,0.229473304,0.0,1.0,3.17421505,0.000467265,2.31474074,0.0,0.005347594,0.484871833,0.018716578,0.041378952,0.338568182,0.00802139,0.07486631,0.0,0.025679888,0.501123175,0.0,0.069518717,2.865640068,0.297462375,0.502504264,0.0,1.0,3.474070357,0.01,1.0,chevu_000_s14694479472150770793_001,chevu_000_s14694479472150770793_001.cnf
462,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-100var-horn/chevu_005_s14694479472150770798_001.cnf,,,,,,,,,True,False,602.6371505260468,unknown,False,100.0,400.0,101.0,370.0,-0.00990099,0.081081081,0.0,0.272972973,0.654954955,0.510686993,0.0,1.0,0.709512106,0.029542414,0.042330875,0.01980198,0.02970297,0.082923101,0.0,0.016216216,1.0,0.0,0.029542414,0.389686504,0.010810811,0.072972973,2.673423209,0.649965965,0.22546641,0.0,1.0,3.194335266,0.000374632,2.49284691,0.0,0.002702703,0.40243924,0.013513514,0.041209526,0.36397943,0.010810811,0.097297297,0.0,0.027479912,0.526363849,0.0,0.091891892,2.964563863,0.287800696,0.548608991,0.0,1.0,3.431193173,0.02,1.0,chevu_005_s14694479472150770798_001,chevu_005_s14694479472150770798_001.cnf
393,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-100var-horn/chevu_007_s14694479472150770800_001.cnf,,,,,,,,,True,False,602.6025214195251,unknown,False,100.0,400.0,101.0,373.0,-0.00990099,0.072386059,0.0,0.27077748,0.661304736,0.506012065,0.0,1.0,0.709784134,0.029410984,0.056952248,0.01980198,0.02970297,0.132967018,0.0,0.029490617,1.0,0.0,0.029410984,0.351631313,0.008042895,0.058981233,2.662715452,0.656161778,0.218337912,0.2,1.0,3.055798342,0.000451252,3.022407666,0.0,0.008042895,0.439191982,0.016085791,0.042364558,0.335457129,0.010723861,0.077747989,0.0,0.026392772,0.501814917,0.0,0.072386059,2.913570353,0.28280875,0.541712512,0.0,1.0,3.37510344,0.0,1.0,chevu_007_s14694479472150770800_001,chevu_007_s14694479472150770800_001.cnf
381,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-100var-horn/chevu_000_s14694479472150770793_002.cnf,,,,,,,,,True,False,602.6375679969788,unknown,False,100.0,400.0,103.0,375.0,-0.029126214,0.066666667,0.0,0.274666667,0.641777778,0.524153599,0.0,1.0,0.732460648,0.028919094,0.048509283,0.019417476,0.029126214,0.103183811,0.0,0.021333333,1.0,0.0,0.028919094,0.345682115,0.005333333,0.056,2.610727201,0.633682337,0.231372962,0.0,1.0,3.165203281,0.000776699,1.951068084,0.0,0.008,0.682747468,0.029333333,0.041268608,0.338568182,0.008,0.074666667,0.0,0.026510222,0.502352362,0.0,0.077333333,2.904342735,0.291416226,0.497998713,0.0,1.0,3.479080706,0.01,1.0,chevu_000_s14694479472150770793_002,chevu_000_s14694479472150770793_002.cnf
174,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-100var-horn/chevu_001_s14694479472150770794_002.cnf,,,,,,,,,True,False,602.7687990665436,unknown,False,100.0,400.0,101.0,372.0,-0.00990099,0.075268817,0.0,0.271505376,0.640681004,0.52079642,0.0,1.0,0.707236031,0.029490046,0.048703024,0.01980198,0.02970297,0.103841327,0.0,0.021505376,1.0,0.0,0.029490046,0.336813141,0.005376344,0.064516129,2.610481183,0.614868578,0.228311697,0.0,1.0,3.15299976,0.000692005,2.092533924,0.0,0.005376344,0.625311211,0.024193548,0.042478441,0.330935038,0.005376344,0.080645161,0.0,0.027300844,0.495935851,0.002688172,0.091397849,2.901087167,0.274550879,0.528120072,0.077310924,1.0,3.374643344,0.0,1.0,chevu_001_s14694479472150770794_002,chevu_001_s14694479472150770794_002.cnf
412,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-100var-horn/chevu_003_s14694479472150770796_002.cnf,,,,,,,,,True,False,602.5986828804016,unknown,False,100.0,400.0,103.0,374.0,-0.029126214,0.069518717,0.0,0.27540107,0.636363636,0.530011665,0.0,1.0,0.742461414,0.028814703,0.059377503,0.019417476,0.029126214,0.141918673,0.0,0.032085561,1.0,0.0,0.028814703,0.357620213,0.005347594,0.056149733,2.651827902,0.618550264,0.24482835,0.0,1.0,3.227877889,0.000830694,1.850886612,0.0,0.00802139,0.707079108,0.032085561,0.04080785,0.345257554,0.010695187,0.07486631,0.0,0.026580686,0.479741318,0.0,0.069518717,2.852386395,0.274971943,0.462414794,0.0,0.833333333,3.41234724,0.0,1.0,chevu_003_s14694479472150770796_002,chevu_003_s14694479472150770796_002.cnf
55,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-100var-horn/chevu_005_s14694479472150770798_002.cnf,,,,,,,,,True,False,602.7549018859863,unknown,False,100.0,400.0,101.0,370.0,-0.00990099,0.081081081,0.0,0.272972973,0.653153153,0.511991751,0.0,1.0,0.709336258,0.029542414,0.042330875,0.01980198,0.02970297,0.082923101,0.0,0.016216216,1.0,0.0,0.029542414,0.389686504,0.010810811,0.072972973,2.673423209,0.636074688,0.23163627,0.0,1.0,3.208569036,0.000695745,2.019871693,0.0,0.005405405,0.627415077,0.024324324,0.041209526,0.36397943,0.010810811,0.097297297,0.0,0.028414901,0.522760614,0.0,0.089189189,3.032761904,0.282172727,0.544764328,0.0,1.0,3.46375465,0.01,1.0,chevu_005_s14694479472150770798_002,chevu_005_s14694479472150770798_002.cnf
151,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-100var-horn/chevu_006_s14694479472150770799_002.cnf,,,,,,,,,True,False,602.7095534801483,unknown,False,100.0,400.0,101.0,367.0,-0.00990099,0.089918256,0.0,0.27520436,0.664850136,0.503403715,0.0,1.0,0.71007048,0.029298298,0.0669094,0.01980198,0.02970297,0.170705372,0.0,0.040871935,1.0,0.0,0.029298298,0.372560809,0.005449591,0.059945504,2.692972544,0.637186055,0.248023313,0.0,1.0,3.220526942,0.000701433,2.230769231,0.0,0.005449591,0.607286565,0.024523161,0.042193865,0.349553079,0.010899183,0.079019074,0.0,0.025852148,0.543918277,0.002724796,0.08719346,2.930050326,0.307400546,0.538137247,0.104166667,1.0,3.404891674,0.01,1.0,chevu_006_s14694479472150770799_002,chevu_006_s14694479472150770799_002.cnf
377,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-100var-horn/chevu_007_s14694479472150770800_002.cnf,,,,,,,,,True,False,602.6257019042969,unknown,False,100.0,400.0,101.0,374.0,-0.00990099,0.069518717,0.0,0.270053476,0.658645276,0.507969055,0.0,1.0,0.709628686,0.029411765,0.056876858,0.01980198,0.02970297,0.132691421,0.0,0.029411765,1.0,0.0,0.029411765,0.350342042,0.00802139,0.058823529,2.656731377,0.643281699,0.215721374,0.2,1.0,3.102216448,0.000767724,2.040610293,0.0,0.00802139,0.656761279,0.026737968,0.042251284,0.335457129,0.010695187,0.077540107,0.0,0.027195516,0.494184732,0.002673797,0.072192513,2.930723278,0.281608712,0.5538525,0.0995671,1.0,3.429996793,0.01,1.0,chevu_007_s14694479472150770800_002,chevu_007_s14694479472150770800_002.cnf
110,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-100var-horn/chevu_008_s14694479472150770801_002.cnf,,,,,,,,,True,False,602.7616021633148,unknown,False,100.0,400.0,101.0,375.0,-0.00990099,0.066666667,0.0,0.269333333,0.661333333,0.505980107,0.0,1.0,0.70970999,0.029465347,0.051427759,0.01980198,0.02970297,0.113222503,0.0,0.024,1.0,0.0,0.029465347,0.386571644,0.008,0.053333333,2.791506736,0.650786917,0.237423262,0.066666667,1.0,3.207883675,0.000686469,1.86607838,0.0,0.005333333,0.61648442,0.024,0.04240264,0.343148872,0.016,0.074666667,0.0,0.027733333,0.516015687,0.002666667,0.077333333,2.985703736,0.283328706,0.545061158,0.089655172,1.0,3.422365883,0.01,1.0,chevu_008_s14694479472150770801_002,chevu_008_s14694479472150770801_002.cnf
30,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-100var-horn/chevu_003_s14694479472150770796_003.cnf,,,,,,,,,True,False,602.7202172279358,unknown,False,100.0,400.0,103.0,374.0,-0.029126214,0.069518717,0.0,0.27540107,0.632798574,0.532461431,0.0,1.0,0.74165049,0.028814703,0.059377503,0.019417476,0.029126214,0.141918673,0.0,0.032085561,1.0,0.0,0.028814703,0.357620213,0.005347594,0.056149733,2.651827902,0.604346641,0.244851775,0.0,1.0,3.320077965,0.001142204,1.550792919,0.0,0.00802139,0.852831023,0.042780749,0.04080785,0.345257554,0.010695187,0.07486631,0.0,0.02725271,0.474016533,0.002673797,0.069518717,2.881623382,0.273573527,0.475381587,0.093333333,1.0,3.407284687,0.02,1.0,chevu_003_s14694479472150770796_003,chevu_003_s14694479472150770796_003.cnf
404,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-100var-horn/chevu_005_s14694479472150770798_003.cnf,,,,,,,,,True,False,602.591287612915,unknown,False,100.0,400.0,100.0,375.0,0.0,0.066666667,0.0,0.266666667,0.639111111,0.519772559,0.333333333,1.0,0.689726389,0.029893333,0.034364604,0.02,0.03,0.059042979,0.0,0.010666667,1.0,0.0,0.029893333,0.388491137,0.010666667,0.072,2.728134854,0.61225341,0.229595694,0.0,1.0,3.319222441,0.00096,1.735611039,0.0,0.005333333,0.760468802,0.032,0.04096,0.360081959,0.010666667,0.096,0.0,0.030677333,0.479315128,0.0,0.088,3.02834356,0.261788202,0.501905281,0.0,1.0,3.468514038,0.02,1.0,chevu_005_s14694479472150770798_003,chevu_005_s14694479472150770798_003.cnf
9,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-100var-horn/chevu_006_s14694479472150770799_003.cnf,,,,,,,,,True,False,602.7255437374115,unknown,False,100.0,400.0,101.0,371.0,-0.00990099,0.078167116,0.0,0.272237197,0.65408805,0.511310161,0.0,1.0,0.709392672,0.029302661,0.0665531,0.01980198,0.02970297,0.169312324,0.0,0.040431267,1.0,0.0,0.029302661,0.371941684,0.005390836,0.059299191,2.724843326,0.623514235,0.245296655,0.0,1.0,3.29697374,0.001014118,2.077447827,0.0,0.010781671,0.761397869,0.035040431,0.041738945,0.349553079,0.010781671,0.078167116,0.0,0.027099483,0.531378519,0.002695418,0.080862534,2.982431547,0.296431375,0.534279603,0.106719368,1.0,3.434701936,0.02,1.0,chevu_006_s14694479472150770799_003,chevu_006_s14694479472150770799_003.cnf
388,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-100var-horn/chevu_008_s14694479472150770801_003.cnf,,,,,,,,,True,False,602.6103265285492,unknown,False,100.0,400.0,101.0,377.0,-0.00990099,0.061007958,0.0,0.267904509,0.66489832,0.503313489,0.0,1.0,0.709692991,0.029466607,0.051292316,0.01980198,0.02970297,0.11275038,0.0,0.023872679,1.0,0.0,0.029466607,0.386486718,0.00795756,0.055702918,2.814243014,0.652737424,0.24669661,0.0,1.0,3.295881676,0.001076766,1.436748924,0.0,0.00530504,0.794962443,0.037135279,0.042177693,0.343148872,0.015915119,0.074270557,0.0,0.027650937,0.523330928,0.00265252,0.082228117,3.000114811,0.284260288,0.544158516,0.088172043,1.0,3.452283346,0.02,1.0,chevu_008_s14694479472150770801_003,chevu_008_s14694479472150770801_003.cnf
31,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-100var-horn/chevu_009_s14694479472150770802_003.cnf,,,,,,,,,True,False,602.7478542327881,unknown,False,100.0,400.0,102.0,375.0,-0.019607843,0.066666667,0.0,0.272,0.624888889,0.537755798,0.0,1.0,0.73932017,0.029150327,0.054184063,0.019607843,0.029411765,0.122956999,0.0,0.026666667,1.0,0.0,0.029150327,0.355746442,0.005333333,0.053333333,2.698005314,0.595298817,0.252366917,0.0,1.0,3.159428564,0.000993464,1.838342021,0.0,0.008,0.78427422,0.037333333,0.04172549,0.32998583,0.005333333,0.077333333,0.0,0.027064889,0.468804119,0.005333333,0.074666667,2.890600632,0.273482481,0.472251425,0.086956522,1.0,3.356750895,0.02,1.0,chevu_009_s14694479472150770802_003,chevu_009_s14694479472150770802_003.cnf
175,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-100var-horn/chevu_001_s14694479472150770794_004.cnf,,,,,,,,,True,False,604.2177724838257,unknown,False,100.0,400.0,101.0,373.0,-0.00990099,0.072386059,0.0,0.27077748,0.64253798,0.521581826,0.0,1.0,0.720899999,0.029490617,0.048638186,0.01980198,0.02970297,0.103621137,0.0,0.021447721,1.0,0.0,0.029490617,0.338220723,0.00536193,0.064343164,2.627710822,0.60266282,0.237764148,0.0,1.0,3.182406691,0.001221034,1.365245084,0.0,0.00536193,0.848712083,0.042895442,0.042364558,0.330935038,0.00536193,0.080428954,0.0,0.027715286,0.487496134,0.00536193,0.08847185,2.890839129,0.267167589,0.504522686,0.076648841,1.0,3.406954183,0.0,1.0,chevu_001_s14694479472150770794_004,chevu_001_s14694479472150770794_004.cnf
108,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-100var-horn/chevu_004_s14694479472150770797_004.cnf,,,,,,,,,True,False,602.7688319683075,unknown,False,100.0,400.0,100.0,378.0,0.0,0.058201058,0.0,0.264550265,0.648148148,0.515531371,0.0,1.0,0.708389086,0.029708995,0.056578264,0.02,0.03,0.131601481,0.0,0.029100529,1.0,0.0,0.029708995,0.366038132,0.010582011,0.052910053,2.653094483,0.613652483,0.248137818,0.0,1.0,3.350056268,0.001243386,1.865922269,0.0,0.010582011,0.904783854,0.042328042,0.040582011,0.334086081,0.015873016,0.074074074,0.0,0.029030542,0.509492191,0.002645503,0.087301587,3.040830121,0.274842668,0.570589826,0.095238095,1.0,3.472709307,0.01,1.0,chevu_004_s14694479472150770797_004,chevu_004_s14694479472150770797_004.cnf
195,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-100var-horn/chevu_005_s14694479472150770798_004.cnf,,,,,,,,,True,False,602.9127113819122,unknown,False,100.0,400.0,101.0,371.0,-0.00990099,0.078167116,0.0,0.272237197,0.641509434,0.520228476,0.0,1.0,0.707452946,0.029542846,0.042274106,0.01980198,0.02970297,0.082743597,0.0,0.016172507,1.0,0.0,0.029542846,0.388559045,0.010781671,0.07277628,2.669937024,0.602753353,0.245394381,0.0,1.0,3.31868053,0.001334365,1.520789269,0.0,0.010781671,0.913092019,0.045822102,0.041098449,0.36397943,0.010781671,0.09703504,0.0,0.029845758,0.496144337,0.0,0.088948787,3.02515973,0.269251249,0.515484071,0.0,1.0,3.466904488,0.01,1.0,chevu_005_s14694479472150770798_004,chevu_005_s14694479472150770798_004.cnf
200,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-100var-horn/chevu_006_s14694479472150770799_004.cnf,SATISFIABLE,mc,log10-estimate,17.988255731666964,exact,arb,int,9.733201887463464e+17,False,False,414.7947785854339,unknown,False,100.0,400.0,101.0,370.0,-0.00990099,0.081081081,0.0,0.272972973,0.656756757,0.509374597,0.0,1.0,0.70965863,0.029301579,0.066641642,0.01980198,0.02970297,0.169658227,0.0,0.040540541,1.0,0.0,0.029301579,0.373427773,0.005405405,0.059459459,2.7064808,0.612605103,0.252019401,0.0,1.0,3.26617686,0.001337972,1.811739496,0.0,0.010810811,0.892398356,0.045945946,0.041851753,0.349553079,0.010810811,0.078378378,0.0,0.027626004,0.533859914,0.002702703,0.086486486,2.974847609,0.290967569,0.530359253,0.104166667,1.0,3.434518934,0.01,1.0,chevu_006_s14694479472150770799_004,chevu_006_s14694479472150770799_004.cnf
391,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-100var-horn/chevu_008_s14694479472150770801_004.cnf,,,,,,,,,True,False,602.5975613594055,unknown,False,100.0,400.0,101.0,378.0,-0.00990099,0.058201058,0.0,0.267195767,0.658730159,0.511870983,0.0,1.0,0.733902386,0.029467232,0.051224994,0.01980198,0.02970297,0.112515934,0.0,0.023809524,1.0,0.0,0.029467232,0.386309925,0.007936508,0.055555556,2.82387158,0.642146617,0.250119264,0.0,1.0,3.335908928,0.001335848,1.382874328,0.0,0.007936508,0.926266573,0.047619048,0.042066111,0.343148872,0.015873016,0.074074074,0.0,0.028274684,0.515652937,0.002645503,0.082010582,3.015451835,0.27664578,0.548758973,0.083333333,1.0,3.444575055,0.01,1.0,chevu_008_s14694479472150770801_004,chevu_008_s14694479472150770801_004.cnf
354,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-100var-horn/chevu_009_s14694479472150770802_004.cnf,SATISFIABLE,mc,log10-estimate,17.072883444106846,exact,arb,int,1.1827240937977075e+17,False,False,522.1510269641876,unknown,False,100.0,400.0,102.0,376.0,-0.019607843,0.063829787,0.0,0.271276596,0.621453901,0.537859894,0.0,1.0,0.726871618,0.029124948,0.056726972,0.019607843,0.029411765,0.132143978,0.0,0.029255319,1.0,0.0,0.029124948,0.35628568,0.005319149,0.053191489,2.696813175,0.573850867,0.256518013,0.0,1.0,3.149029496,0.001277639,1.641937885,0.0,0.007978723,0.860673858,0.04787234,0.041614518,0.32998583,0.005319149,0.07712766,0.0,0.028378225,0.463005213,0.005319149,0.082446809,2.929628347,0.26651182,0.462296323,0.086956522,1.0,3.363784372,0.01,1.0,chevu_009_s14694479472150770802_004,chevu_009_s14694479472150770802_004.cnf
33,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-100var-horn/chevu_008_s14694479472150770801_005.cnf,,,,,,,,,True,False,602.8135449886322,unknown,False,100.0,400.0,101.0,379.0,-0.00990099,0.055408971,0.0,0.266490765,0.656112577,0.513787928,0.0,1.0,0.733721194,0.029467854,0.051157936,0.01980198,0.02970297,0.112282555,0.0,0.023746702,1.0,0.0,0.029467854,0.384465691,0.007915567,0.055408971,2.813696873,0.631135516,0.25091565,0.0,1.0,3.376353313,0.001645811,1.211767282,0.0,0.007915567,1.024766102,0.058047493,0.041955119,0.343148872,0.015831135,0.073878628,0.0,0.02891932,0.508277871,0.002638522,0.081794195,3.025342422,0.271912602,0.538832919,0.083333333,1.0,3.464426753,0.01,1.0,chevu_008_s14694479472150770801_005,chevu_008_s14694479472150770801_005.cnf
39,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-100var-horn/chevu_009_s14694479472150770802_005.cnf,,,,,,,,,True,False,602.7001647949219,unknown,False,100.0,400.0,102.0,377.0,-0.019607843,0.061007958,0.0,0.270557029,0.615384615,0.54601482,0.0,1.0,0.746222966,0.029125709,0.056652472,0.019607843,0.029411765,0.131872116,0.0,0.029177719,1.0,0.0,0.029125709,0.357749485,0.00530504,0.053050398,2.70968797,0.567907597,0.273040086,0.0,1.0,3.170366973,0.001586311,1.504003437,0.0,0.01061008,1.033543379,0.058355438,0.041504135,0.32998583,0.00530504,0.076923077,0.0,0.028171591,0.471422104,0.00530504,0.076923077,2.942913697,0.267136609,0.481607666,0.086956522,1.0,3.385034455,0.0,1.0,chevu_009_s14694479472150770802_005,chevu_009_s14694479472150770802_005.cnf
135,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-100var-horn/chevu_001_s14694479472150770794_006.cnf,,,,,,,,,True,False,602.773451089859,unknown,False,100.0,400.0,101.0,374.0,-0.00990099,0.069518717,0.0,0.270053476,0.631907308,0.52675063,0.0,1.0,0.704889503,0.029491184,0.048573606,0.01980198,0.02970297,0.103401968,0.0,0.021390374,1.0,0.0,0.029491184,0.337901827,0.005347594,0.064171123,2.623925837,0.564493739,0.233955123,0.0,1.0,3.1795068,0.001959019,1.315191898,0.0,0.010695187,1.150321796,0.06684492,0.042251284,0.330935038,0.005347594,0.080213904,0.0,0.030298264,0.472134685,0.002673797,0.085561497,2.972080392,0.253799781,0.502673984,0.077651515,1.0,3.432879568,0.01,1.0,chevu_001_s14694479472150770794_006,chevu_001_s14694479472150770794_006.cnf
133,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-100var-horn/chevu_005_s14694479472150770798_006.cnf,SATISFIABLE,mc,log10-estimate,16.574176022503007,exact,arb,int,3.751250121531504e+16,False,False,398.6909248828888,unknown,False,100.0,400.0,101.0,371.0,-0.00990099,0.078167116,0.0,0.272237197,0.636118598,0.523929441,0.0,1.0,0.706182738,0.029542846,0.042274106,0.01980198,0.02970297,0.082743597,0.0,0.016172507,1.0,0.0,0.029542846,0.390885334,0.010781671,0.07277628,2.700944066,0.579536334,0.244124199,0.0,1.0,3.309450157,0.001974861,1.329141817,0.0,0.010781671,1.160991314,0.067385445,0.041098449,0.36397943,0.010781671,0.09703504,0.0,0.031574894,0.487793373,0.0,0.09703504,3.034253287,0.258932134,0.474126784,0.0,1.0,3.4805532,0.01,1.0,chevu_005_s14694479472150770798_006,chevu_005_s14694479472150770798_006.cnf
185,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-100var-horn/chevu_007_s14694479472150770800_006.cnf,SATISFIABLE,mc,log10-estimate,16.022948606575337,exact,arb,int,1.0542621300181322e+16,False,False,575.0460712909698,unknown,False,100.0,400.0,100.0,377.0,0.0,0.061007958,0.0,0.265251989,0.649867374,0.512273355,0.333333333,1.0,0.691876669,0.029761273,0.051292316,0.02,0.03,0.11275038,0.0,0.023872679,1.0,0.0,0.029761273,0.353952529,0.00795756,0.058355438,2.689872026,0.60232764,0.232972628,0.076923077,1.0,3.160880768,0.001909814,1.333333333,0.0,0.01061008,1.144294387,0.063660477,0.042228117,0.334944508,0.01061008,0.076923077,0.0,0.030563784,0.489308563,0.00265252,0.092838196,3.053545308,0.260597901,0.561984336,0.088709677,1.0,3.466058468,0.01,1.0,chevu_007_s14694479472150770800_006,chevu_007_s14694479472150770800_006.cnf
367,d4g,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-100var-horn/chevu_008_s14694479472150770801_006.cnf,,,,,,,,,True,False,602.590245962143,unknown,False,100.0,400.0,101.0,378.0,-0.00990099,0.058201058,0.0,0.267195767,0.655202822,0.514471782,0.0,1.0,0.733761283,0.029467232,0.051224994,0.01980198,0.02970297,0.112515934,0.0,0.023809524,1.0,0.0,0.029467232,0.381738195,0.007936508,0.055555556,2.805727332,0.622415056,0.243070202,0.0,1.0,3.337171001,0.001885903,1.105018016,0.0,0.007936508,1.080956575,0.066137566,0.042066111,0.343148872,0.015873016,0.074074074,0.0,0.029422469,0.502336563,0.002645503,0.082010582,3.022506438,0.265876489,0.516807846,0.078629032,1.0,3.433806475,0.01,1.0,chevu_008_s14694479472150770801_006,chevu_008_s14694479472150770801_006.cnf
