Unnamed: 0,counter,instance,satisfiability,problem_type,est_type,est_val,counter_type,count_precision,count_notation,count_value,timed_out,error,solve_time,generator,verified
497,ganak,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-100var-horn/chevu_000_s14694479472150770793_000.cnf,,,,,,,,,True,False,602.7027909755707,unknown,False
361,ganak,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-100var-horn/chevu_003_s14694479472150770796_000.cnf,,,,,,,,,True,False,602.8634059429169,unknown,False
234,ganak,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-100var-horn/chevu_006_s14694479472150770799_000.cnf,,,,,,,,,True,False,602.8904521465302,unknown,False
518,ganak,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-100var-horn/chevu_007_s14694479472150770800_000.cnf,,,,,,,,,True,False,603.2985553741455,unknown,False
123,ganak,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-100var-horn/chevu_009_s14694479472150770802_000.cnf,,,,,,,,,True,False,602.9221277236938,unknown,False
84,ganak,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-100var-horn/chevu_000_s14694479472150770793_001.cnf,,,,,,,,,True,False,602.863942861557,unknown,False
462,ganak,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-100var-horn/chevu_005_s14694479472150770798_001.cnf,,,,,,,,,True,False,602.7010736465454,unknown,False
393,ganak,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-100var-horn/chevu_007_s14694479472150770800_001.cnf,,,,,,,,,True,False,602.7490379810333,unknown,False
381,ganak,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-100var-horn/chevu_000_s14694479472150770793_002.cnf,,,,,,,,,True,False,602.8375563621521,unknown,False
174,ganak,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-100var-horn/chevu_001_s14694479472150770794_002.cnf,,,,,,,,,True,False,602.8514420986176,unknown,False
