,counter,instance,satisfiability,problem_type,est_type,est_val,counter_type,count_precision,count_notation,count_value,timed_out,error,solve_time,generator,verified
0,d4r,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-horn/chevu_009_s17774001476622577966_069.cnf,SATISFIABLE,mc,log10-estimate,7.6447537472778776936989692453572082383218781963855,exact,arb,int,44132014,False,False,0.06723761558532715,unknown,False
1,d4r,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-horn/chevu_005_s17774001476622577962_017.cnf,SATISFIABLE,mc,log10-estimate,15.303039115619285171480077381928965405542964073777,exact,arb,int,2009273773804398,False,False,232.2405457496643,unknown,False
2,d4r,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-horn/chevu_003_s17774001476622577960_061.cnf,SATISFIABLE,mc,log10-estimate,8.7776973941780133492319106405121121704059495967614,exact,arb,int,599373302,False,False,0.157667875289917,unknown,False
3,d4r,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-horn/chevu_007_s17774001476622577964_007.cnf,SATISFIABLE,mc,log10-estimate,17.514841805265805523750898785741609385626734139821,exact,arb,int,327221480506426507,False,False,108.67596888542175,unknown,False
4,d4r,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-horn/chevu_009_s17774001476622577966_085.cnf,SATISFIABLE,mc,log10-estimate,12.778417114454518473505855342373858700372771303719,exact,arb,int,6003674172381,False,False,4.842002630233765,unknown,False
5,d4r,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-horn/chevu_004_s17774001476622577961_084.cnf,SATISFIABLE,mc,log10-estimate,11.023133435225981487181150251251233068705905928956,exact,arb,int,105471090228,False,False,0.3996925354003906,unknown,False
6,d4r,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-horn/chevu_008_s17774001476622577965_074.cnf,SATISFIABLE,mc,log10-estimate,9.5304368126959214721535531003752921050496047663855,exact,arb,int,3391851365,False,False,0.22438716888427734,unknown,False
7,d4r,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-horn/chevu_003_s17774001476622577960_006.cnf,SATISFIABLE,mc,log10-estimate,16.779167429520741166429354562607124883655967456739,exact,arb,int,60140554709538050,False,False,439.9002523422241,unknown,False
8,d4r,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-horn/chevu_000_s17774001476622577957_098.cnf,SATISFIABLE,mc,log10-estimate,16.427143677765611397902815211840463352464416898153,exact,arb,int,26738908664200207,False,False,308.1726715564728,unknown,False
9,d4r,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-horn/chevu_002_s17774001476622577959_023.cnf,SATISFIABLE,mc,log10-estimate,11.401746782563789889071148981976305686465951027885,exact,arb,int,252200987402,False,False,0.34242916107177734,unknown,False
10,d4r,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-horn/chevu_002_s17774001476622577959_074.cnf,SATISFIABLE,mc,log10-estimate,11.913654120652042154291005052905611902654208837651,exact,arb,int,819698462814,False,False,1.5292088985443115,unknown,False
11,d4r,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-horn/chevu_005_s17774001476622577962_046.cnf,SATISFIABLE,mc,log10-estimate,8.7811136445023625325969309700237640225635068325616,exact,arb,int,604106689,False,False,0.3759024143218994,unknown,False
12,d4r,/home/vjurisic/cse3000-how-to-break-a-solver/SharpVelvet/instances/3cnf-400clause-horn/chevu_008_s17774001476622577965_030.cnf,SATISFIABLE,mc,log10-estimate,11.087035035485167671395014092370989436917358943779,exact,arb,int,122189822939,False,False,1.1030290126800537,unknown,False
