nvarsOrig,nclausesOrig,nvars,nclauses,reducedVars,reducedClauses,Pre-featuretime,vars-clauses-ratio,POSNEG-RATIO-CLAUSE-mean,POSNEG-RATIO-CLAUSE-coeff-variation,POSNEG-RATIO-CLAUSE-min,POSNEG-RATIO-CLAUSE-max,POSNEG-RATIO-CLAUSE-entropy,VCG-CLAUSE-mean,VCG-CLAUSE-coeff-variation,VCG-CLAUSE-min,VCG-CLAUSE-max,VCG-CLAUSE-entropy,UNARY,BINARY+,TRINARY+,Basic-featuretime,VCG-VAR-mean,VCG-VAR-coeff-variation,VCG-VAR-min,VCG-VAR-max,VCG-VAR-entropy,POSNEG-RATIO-VAR-mean,POSNEG-RATIO-VAR-stdev,POSNEG-RATIO-VAR-min,POSNEG-RATIO-VAR-max,POSNEG-RATIO-VAR-entropy,HORNY-VAR-mean,HORNY-VAR-coeff-variation,HORNY-VAR-min,HORNY-VAR-max,HORNY-VAR-entropy,horn-clauses-fraction,VG-mean,VG-coeff-variation,VG-min,VG-max,KLB-featuretime,CG-mean,CG-coeff-variation,CG-min,CG-max,CG-entropy,cluster-coeff-mean,cluster-coeff-coeff-variation,cluster-coeff-min,cluster-coeff-max,cluster-coeff-entropy,CG-featuretime,solved,instance_name
100.0,400.0,100.0,398.0,0.0,0.005025126,0.0,0.251256281,0.505025126,0.585706893,0.0,1.0,0.616478234,0.029824121,0.044074427,0.02,0.03,0.088497164,0.0,0.01758794,1.0,0.0,0.029824121,0.352558179,0.005025126,0.057788945,2.751268559,0.231064035,0.176003276,0.0,0.866666667,3.162417886,0.015175879,0.439861747,0.002512563,0.037688442,2.302571855,0.510050251,0.039949749,0.319395319,0.005025126,0.072864322,0.0,0.044910482,0.249091227,0.015075377,0.072864322,2.880880298,0.172452477,0.307571565,0.09486166,0.523809524,2.841247977,0.03,1.0,chevu_009_s14694479472150770802_051
100.0,400.0,101.0,395.0,-0.00990099,0.012658228,0.0,0.255696203,0.50464135,0.602531358,0.0,1.0,0.683086641,0.029301918,0.066613934,0.01980198,0.02970297,0.169549964,0.0,0.040506329,1.0,0.0,0.029301918,0.374802234,0.002531646,0.055696203,2.76914611,0.239526121,0.211625095,0.0,1.0,3.109738025,0.014889084,0.434845584,0.0,0.027848101,2.281152206,0.511392405,0.038350671,0.352430034,0.005063291,0.065822785,0.0,0.044069861,0.258776398,0.012658228,0.081012658,2.883767619,0.166182103,0.316824164,0.08,0.523809524,2.843082193,0.03,1.0,chevu_002_s14694479472150770795_051
100.0,400.0,101.0,396.0,-0.00990099,0.01010101,0.0,0.255050505,0.476430976,0.605932373,0.0,1.0,0.647184111,0.02940294,0.057723003,0.01980198,0.02970297,0.135793959,0.0,0.03030303,1.0,0.0,0.02940294,0.380952381,0.007575758,0.053030303,2.768571773,0.267175551,0.20802078,0.0,1.0,3.27487305,0.016076608,0.490643477,0.0,0.035353535,2.495427627,0.550505051,0.040154015,0.338553448,0.015151515,0.070707071,0.0,0.044115396,0.253307328,0.015151515,0.078282828,2.876104338,0.16781829,0.289028336,0.083870968,0.333333333,2.843313533,0.02,1.0,chevu_008_s14694479472150770801_055
100.0,400.0,101.0,395.0,-0.00990099,0.012658228,0.0,0.255696203,0.470042194,0.605072211,0.0,1.0,0.635765899,0.029402181,0.05779523,0.01980198,0.02970297,0.136059738,0.0,0.030379747,1.0,0.0,0.029402181,0.381808684,0.007594937,0.053164557,2.732593086,0.278176648,0.210121792,0.0,1.0,3.249366736,0.017546058,0.46798308,0.0,0.037974684,2.49128687,0.6,0.040255671,0.338553448,0.015189873,0.070886076,0.0,0.043787855,0.260166119,0.015189873,0.081012658,2.883043725,0.170461129,0.284011414,0.089230769,0.333333333,2.843597499,0.03,1.0,chevu_008_s14694479472150770801_060
100.0,400.0,101.0,393.0,-0.00990099,0.017811705,0.0,0.256997455,0.513994911,0.595666144,0.0,1.0,0.6763418,0.02932507,0.064690208,0.01980198,0.02970297,0.162077401,0.0,0.038167939,1.0,0.0,0.02932507,0.371678517,0.002544529,0.055979644,2.754874283,0.239219315,0.221375382,0.0,1.0,3.021637411,0.014108281,0.452247787,0.0,0.027989822,2.288850782,0.48346056,0.038545839,0.352430034,0.005089059,0.066157761,0.0,0.044131072,0.261061779,0.007633588,0.078880407,2.885473422,0.168744217,0.317542721,0.076923077,0.5,2.845767064,0.03,1.0,chevu_002_s14694479472150770795_048
100.0,400.0,102.0,394.0,-0.019607843,0.015228426,0.0,0.258883249,0.502538071,0.605639584,0.0,1.0,0.690057065,0.02896387,0.070676852,0.019607843,0.029411765,0.185609261,0.0,0.045685279,1.0,0.0,0.02896387,0.373263744,0.002538071,0.053299492,2.740381999,0.237246237,0.20748343,0.0,1.0,3.079857028,0.015054245,0.428379882,0.0,0.027918782,2.290210074,0.52284264,0.038170598,0.354047957,0.005076142,0.065989848,0.0,0.043469298,0.253546346,0.012690355,0.076142132,2.857494975,0.167676263,0.314832247,0.083333333,0.523809524,2.846566315,0.05,1.0,chevu_002_s14694479472150770795_052
100.0,400.0,101.0,396.0,-0.00990099,0.01010101,0.0,0.255050505,0.473063973,0.605494863,0.0,1.0,0.641097672,0.02940294,0.057723003,0.01980198,0.02970297,0.135793959,0.0,0.03030303,1.0,0.0,0.02940294,0.380952381,0.007575758,0.053030303,2.768571773,0.273716476,0.209148919,0.0,1.0,3.268450375,0.016676668,0.478883194,0.0,0.035353535,2.493028782,0.570707071,0.040154015,0.338553448,0.015151515,0.070707071,0.0,0.043911336,0.25653507,0.015151515,0.080808081,2.877209742,0.169064773,0.287630628,0.089015152,0.333333333,2.847542217,0.03,1.0,chevu_008_s14694479472150770801_057
100.0,400.0,100.0,397.0,0.0,0.007556675,0.0,0.251889169,0.500419815,0.585995788,0.0,1.0,0.609342871,0.029823678,0.044129562,0.02,0.03,0.088675325,0.0,0.017632242,1.0,0.0,0.029823678,0.352454091,0.005037783,0.057934509,2.745735434,0.234259107,0.194312356,0.0,1.0,3.143414431,0.016347607,0.433899509,0.002518892,0.042821159,2.35410248,0.549118388,0.040050378,0.319395319,0.005037783,0.073047859,0.0,0.0446675,0.251456485,0.012594458,0.075566751,2.871819339,0.173751541,0.311291352,0.093596059,0.6,2.850469289,0.03,1.0,chevu_009_s14694479472150770802_055
100.0,400.0,102.0,392.0,-0.019607843,0.020408163,0.0,0.260204082,0.488095238,0.60682221,0.0,1.0,0.668157413,0.028961585,0.070853857,0.019607843,0.029411765,0.186317044,0.0,0.045918367,1.0,0.0,0.028961585,0.376269511,0.00255102,0.053571429,2.753384645,0.237397052,0.217092022,0.0,1.0,3.015798164,0.017306923,0.421291726,0.0,0.033163265,2.413434502,0.599489796,0.038365346,0.354047957,0.005102041,0.066326531,0.0,0.043497501,0.254278868,0.015306122,0.076530612,2.846639052,0.168606975,0.289858243,0.07816092,0.4,2.851539215,0.03,1.0,chevu_002_s14694479472150770795_060
100.0,400.0,101.0,397.0,-0.00990099,0.007556675,0.0,0.25440806,0.489504618,0.606433211,0.0,1.0,0.669200823,0.029403696,0.057651045,0.01980198,0.02970297,0.13552932,0.0,0.0302267,1.0,0.0,0.029403696,0.380274485,0.007556675,0.052896725,2.764631965,0.26697486,0.215815328,0.0,1.0,3.149745313,0.013193007,0.53878221,0.0,0.035264484,2.365706753,0.453400504,0.040052872,0.338553448,0.01511335,0.070528967,0.0,0.044121846,0.254492798,0.01511335,0.075566751,2.877783513,0.17143896,0.279433467,0.094017094,0.355555556,2.852667664,0.03,1.0,chevu_008_s14694479472150770801_045
